EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1610,26,26-35,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,48944,45k-50k,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
RM1611,26,26-35,Yes,Travel_Rarely,1449,Research & Development,16,4,Medical,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,31860,30k-35k,14180,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2
RM1612,26,26-35,Yes,Travel_Rarely,950,Sales,4,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single,20400,20k-25k,8450,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4
RM1613,26,26-35,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3,Male,57,3,2,Sales Executive,3,Married,43812,40k-45k,20156,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
RM1614,26,26-35,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,16664,15k-20k,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
RM1615,26,26-35,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,9564,5k-10k,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2
RM1616,26,26-35,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,49116,45k-50k,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
RM1617,26,26-35,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,12034,10k-15k,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0
RM1618,26,26-35,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,49926,45k-50k,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0
RM1619,26,26-35,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,18356,15k-20k,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4
RM1620,26,26-35,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,39018,35k-40k,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2
RM1621,26,26-35,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,14076,10k-15k,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
RM1622,26,26-35,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,9628,5k-10k,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
RM1623,26,26-35,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,45296,45k-50k,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
RM1624,26,26-35,No,Travel_Frequently,1283,Sales,1,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single,25796,25k-30k,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7
RM1625,26,26-35,No,Travel_Rarely,1066,Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,10168,10k-15k,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3
RM1626,26,26-35,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,47126,45k-50k,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
RM1627,26,26-35,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,34192,30k-35k,15346,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
RM1628,26,26-35,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,54030,50k-55k,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3
RM1629,26,26-35,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,25782,25k-30k,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
RM1630,26,26-35,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,42246,40k-45k,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
RM1631,26,26-35,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,30342,30k-35k,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
RM1632,26,26-35,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,23446,20k-25k,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
RM1633,26,26-35,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,11600,10k-15k,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
RM1634,26,26-35,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,50654,50k-55k,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
RM1635,26,26-35,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,25766,25k-30k,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
RM1636,26,26-35,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,27350,25k-30k,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
RM1637,26,26-35,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,15934,15k-20k,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
RM1638,26,26-35,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,17278,15k-20k,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
RM1639,26,26-35,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,21750,20k-25k,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
RM1640,26,26-35,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,33316,30k-35k,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
RM1641,26,26-35,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,17704,15k-20k,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
RM1642,26,26-35,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,43512,40k-45k,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
RM1643,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,46256,45k-50k,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
RM1644,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,46256,45k-50k,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,5
RM1645,27,26-35,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,36764,35k-40k,16632,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
RM1646,27,26-35,No,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,42930,40k-45k,19715,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0
RM1647,27,26-35,No,Travel_Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,9450,5k-10k,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7
RM1648,27,26-35,No,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,15440,15k-20k,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
RM1649,27,26-35,No,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,54152,50k-55k,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
RM1650,27,26-35,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,30228,30k-35k,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
RM1651,27,26-35,No,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,27062,25k-30k,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
RM1652,27,26-35,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,22858,20k-25k,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
RM1653,27,26-35,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,29332,25k-30k,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
RM1654,27,26-35,No,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,434,3,Female,85,3,1,Research Scientist,2,Single,45376,45k-50k,20938,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
RM1655,27,26-35,No,Travel_Rarely,1377,Sales,2,3,Life Sciences,1,437,4,Male,74,3,2,Sales Executive,3,Single,13984,10k-15k,5242,1,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4
RM1656,27,26-35,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,47714,45k-50k,22107,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4
RM1657,27,26-35,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2,Female,56,3,2,Sales Executive,2,Married,10330,10k-15k,3415,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7
RM1658,27,26-35,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,39262,35k-40k,17881,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4
RM1659,27,26-35,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,13526,10k-15k,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3
RM1660,27,26-35,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,36192,35k-40k,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
RM1661,27,26-35,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,33848,30k-35k,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
RM1662,27,26-35,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,36846,35k-40k,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
RM1663,27,26-35,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,15518,15k-20k,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
RM1664,27,26-35,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,13118,10k-15k,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
RM1665,27,26-35,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,50296,50k-55k,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
RM1666,27,26-35,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,51516,50k-55k,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
RM1667,27,26-35,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,21184,20k-25k,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
RM1668,27,26-35,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,36642,35k-40k,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
RM1669,27,26-35,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,3,Single,39116,35k-40k,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
RM1670,27,26-35,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,27672,25k-30k,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
RM1671,27,26-35,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,12816,10k-15k,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
RM1672,27,26-35,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,15238,15k-20k,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
RM1673,27,26-35,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,19400,15k-20k,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2
RM1674,27,26-35,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,32254,30k-35k,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
RM1675,27,26-35,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,9916,5k-10k,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
RM1676,27,26-35,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,16554,15k-20k,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
RM1677,27,26-35,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,44284,40k-45k,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
RM1678,27,26-35,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,17700,15k-20k,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
RM1679,27,26-35,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,54862,50k-55k,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
RM1680,27,26-35,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,18858,15k-20k,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
RM1681,27,26-35,No,Travel_Rarely,1302,Research & Development,19,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,36080,35k-40k,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
RM1682,27,26-35,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,48480,45k-50k,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2
RM1683,27,26-35,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,16094,15k-20k,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2
RM1684,27,26-35,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,15804,15k-20k,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
RM1685,27,26-35,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,43152,40k-45k,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
RM1686,27,26-35,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,17536,15k-20k,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
RM1687,27,26-35,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,51188,50k-55k,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
RM1688,27,26-35,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,57494,55k-60k,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
RM1689,27,26-35,No,TravelRarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,15646,15k-20k,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
RM1690,27,26-35,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,42610,40k-45k,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
RM1691,27,26-35,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,13698,10k-15k,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
RM1692,27,26-35,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,13848,10k-15k,5174,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
RM1693,27,26-35,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,13848,10k-15k,5174,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
RM1694,28,26-35,Yes,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,29394,25k-30k,12947,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3
RM1695,28,26-35,Yes,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single,25858,25k-30k,11179,1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2
RM1696,28,26-35,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,21226,20k-25k,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4
RM1697,28,26-35,No,Travel_Rarely,440,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,16844,15k-20k,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
RM1698,28,26-35,Yes,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,364,1,Male,79,3,1,Laboratory Technician,3,Single,33370,30k-35k,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
RM1699,28,26-35,No,Travel_Rarely,1158,Research & Development,9,3,Medical,1,377,4,Male,94,3,1,Research Scientist,4,Married,8726,5k-10k,2613,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4
RM1700,28,26-35,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,395,4,Female,66,3,1,Research Scientist,4,Single,12476,10k-15k,4488,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
RM1701,28,26-35,No,Travel_Rarely,1476,Research & Development,16,2,Medical,1,412,2,Male,68,4,2,Healthcare Representative,1,Single,13148,10k-15k,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7
RM1702,28,26-35,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,440,1,Male,84,1,1,Research Scientist,4,Married,52974,50k-55k,24737,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2
RM1703,28,26-35,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,Male,92,3,2,Sales Executive,4,Single,45000,40k-45k,20750,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7
RM1704,28,26-35,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,30570,30k-35k,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,
RM1705,28,26-35,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,11244,10k-15k,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
RM1706,28,26-35,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,36248,35k-40k,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
RM1707,28,26-35,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2,Married,10896,10k-15k,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
RM1708,28,26-35,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,51430,50k-55k,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
RM1709,28,26-35,No,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,98,3,2,Sales Executive,4,Single,52004,50k-55k,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
RM1710,28,26-35,No,Travel_Rarely,995,Research & Development,9,3,Medical,1,930,3,Female,77,3,1,Research Scientist,3,Divorced,23168,20k-25k,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
RM1711,28,26-35,No,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,50268,50k-55k,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
RM1712,28,26-35,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,2,Male,72,2,3,Healthcare Representative,1,Single,28210,25k-30k,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
RM1713,28,26-35,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,19318,15k-20k,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7
RM1714,28,26-35,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,48464,45k-50k,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2
RM1715,28,26-35,Yes,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,17820,15k-20k,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
RM1716,28,26-35,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,19578,15k-20k,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7
RM1717,28,26-35,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,43322,40k-45k,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
RM1718,28,26-35,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,47676,45k-50k,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
RM1719,28,26-35,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,49410,45k-50k,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0
RM1720,28,26-35,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,28398,25k-30k,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
RM1721,28,26-35,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,17184,15k-20k,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
RM1722,28,26-35,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,31944,30k-35k,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
RM1723,28,26-35,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,12964,10k-15k,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
RM1724,28,26-35,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,36284,35k-40k,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
RM1725,28,26-35,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,Married,51964,50k-55k,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
RM1726,28,26-35,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,Single,50480,50k-55k,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
RM1727,28,26-35,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,34994,30k-35k,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
RM1728,28,26-35,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3,Male,38,2,1,Laboratory Technician,1,Single,14210,10k-15k,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
RM1729,28,26-35,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,28560,25k-30k,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
RM1730,28,26-35,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,1507,3,Male,55,3,2,Sales Executive,1,Single,27154,25k-30k,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
RM1731,28,26-35,No,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3,Male,96,1,2,Manufacturing Director,2,Married,9846,5k-10k,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
